VFX Catalog,资产类型,效果名称,标准资产名称,VFX ID,Legacy VFX ID,GameplayTag,Element,Form,Context,Lifecycle,Priority,Effect Type,正式效果,Catalog 状态,历史来源路径,标准目标路径,资产迁移状态 
00_Core,MaterialInstanceConstant,MI_VFX_Lightning_Outer,MI_VFX_Lightning_Outer,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH13_Lightning/Instances/MI_VFX_Lightning_Outer,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Lightning/MI_VFX_Lightning_Outer,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Lightning_Spark,MI_VFX_Lightning_Spark,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH13_Lightning/Instances/MI_VFX_Lightning_Spark,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Lightning/MI_VFX_Lightning_Spark,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Lightning_Ground,M_VFX_Lightning_Ground,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH13_Lightning/Parents/M_VFX_Lightning_Ground,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Lightning/M_VFX_Lightning_Ground,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Lightning_Ribbon,M_VFX_Lightning_Ribbon,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH13_Lightning/Parents/M_VFX_Lightning_Ribbon,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Lightning/M_VFX_Lightning_Ribbon,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Lightning_Sprite,M_VFX_Lightning_Sprite,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH13_Lightning/Parents/M_VFX_Lightning_Sprite,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/Lightning/M_VFX_Lightning_Sprite,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Broken,MI_VFX_Beam_Broken,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Broken,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Broken,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Core,MI_VFX_Beam_Core,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Core,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Core,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_CoreSharp,MI_VFX_Beam_CoreSharp,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_CoreSharp,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_CoreSharp,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Distortion,MI_VFX_Beam_Distortion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Distortion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Distortion,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Endpoint,MI_VFX_Beam_Endpoint,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Endpoint,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Endpoint,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Impact,MI_VFX_Beam_Impact,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Impact,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Impact,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Outer,MI_VFX_Beam_Outer,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Outer,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Outer,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Beam_Source,MI_VFX_Beam_Source,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Instances/MI_VFX_Beam_Source,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/MI_VFX_Beam_Source,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Beam_Distortion,M_VFX_Beam_Distortion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Parents/M_VFX_Beam_Distortion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/M_VFX_Beam_Distortion,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_Beam_Master,M_VFX_Beam_Master,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH12_MagicBeam/Parents/M_VFX_Beam_Master,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicBeam/M_VFX_Beam_Master,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Center,MI_VFX_MagicCircle_Center,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Center,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Center,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_CenterSymbol_Gold,MI_VFX_MagicCircle_CenterSymbol_Gold,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_CenterSymbol_Gold,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_CenterSymbol_Gold,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Decal_Glyph,MI_VFX_MagicCircle_Decal_Glyph,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Decal_Glyph,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Decal_Glyph,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Decal_OuterRing,MI_VFX_MagicCircle_Decal_OuterRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Decal_OuterRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Decal_OuterRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Dissolve_Arcane,MI_VFX_MagicCircle_Dissolve_Arcane,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Dissolve_Arcane,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Dissolve_Arcane,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Geometry,MI_VFX_MagicCircle_Geometry,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Geometry,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Geometry,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Geometry_ArcaneBlue,MI_VFX_MagicCircle_Geometry_ArcaneBlue,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Geometry_ArcaneBlue,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Geometry_ArcaneBlue,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Glyph,MI_VFX_MagicCircle_Glyph,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Glyph,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Glyph,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Glyph_VioletGold,MI_VFX_MagicCircle_Glyph_VioletGold,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Glyph_VioletGold,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Glyph_VioletGold,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Hero_ArcaneGold,MI_VFX_MagicCircle_Hero_ArcaneGold,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Hero_ArcaneGold,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Hero_ArcaneGold,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_InnerRing,MI_VFX_MagicCircle_InnerRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_InnerRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_InnerRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_InnerRing_Violet,MI_VFX_MagicCircle_InnerRing_Violet,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_InnerRing_Violet,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_InnerRing_Violet,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Niagara_CenterGlyph,MI_VFX_MagicCircle_Niagara_CenterGlyph,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Niagara_CenterGlyph,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Niagara_CenterGlyph,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Niagara_Geometry,MI_VFX_MagicCircle_Niagara_Geometry,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Niagara_Geometry,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Niagara_Geometry,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Niagara_InnerRing,MI_VFX_MagicCircle_Niagara_InnerRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Niagara_InnerRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Niagara_InnerRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Niagara_OuterRing,MI_VFX_MagicCircle_Niagara_OuterRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Niagara_OuterRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Niagara_OuterRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Niagara_RuneAtlas,MI_VFX_MagicCircle_Niagara_RuneAtlas,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Niagara_RuneAtlas,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Niagara_RuneAtlas,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_OuterRing,MI_VFX_MagicCircle_OuterRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_OuterRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_OuterRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_OuterRing_Gold,MI_VFX_MagicCircle_OuterRing_Gold,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_OuterRing_Gold,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_OuterRing_Gold,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_RadialLines,MI_VFX_MagicCircle_RadialLines,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_RadialLines,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_RadialLines,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_RadialLines_Arcane,MI_VFX_MagicCircle_RadialLines_Arcane,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_RadialLines_Arcane,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_RadialLines_Arcane,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_RuneAtlas01_Gold,MI_VFX_MagicCircle_RuneAtlas01_Gold,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_RuneAtlas01_Gold,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_RuneAtlas01_Gold,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_RuneAtlas02_LunarViolet,MI_VFX_MagicCircle_RuneAtlas02_LunarViolet,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_RuneAtlas02_LunarViolet,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_RuneAtlas02_LunarViolet,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Runes01,MI_VFX_MagicCircle_Runes01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Runes01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Runes01,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicCircle_Runes02,MI_VFX_MagicCircle_Runes02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Instances/MI_VFX_MagicCircle_Runes02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/MI_VFX_MagicCircle_Runes02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_AdditiveAlpha,M_VFX_MagicCircle_AdditiveAlpha,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/M_VFX_MagicCircle_AdditiveAlpha,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_AdditiveAlpha,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_AdditiveMask,M_VFX_MagicCircle_AdditiveMask,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/M_VFX_MagicCircle_AdditiveMask,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_AdditiveMask,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_DecalMask,M_VFX_MagicCircle_DecalMask,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/M_VFX_MagicCircle_DecalMask,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_DecalMask,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_HeroComposite,M_VFX_MagicCircle_HeroComposite,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/M_VFX_MagicCircle_HeroComposite,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_HeroComposite,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_Master,M_VFX_MagicCircle_Master,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Parents/M_VFX_MagicCircle_Master,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_Master,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicCircle_RuneAtlas,M_VFX_MagicCircle_RuneAtlas,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH08_MagicCircle/Parents/M_VFX_MagicCircle_RuneAtlas,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicCircle/M_VFX_MagicCircle_RuneAtlas,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicGlow_Cloud,MI_VFX_MagicGlow_Cloud,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Instances/MI_VFX_MagicGlow_Cloud,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/MI_VFX_MagicGlow_Cloud,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicGlow_Ring,MI_VFX_MagicGlow_Ring,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Instances/MI_VFX_MagicGlow_Ring,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/MI_VFX_MagicGlow_Ring,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicGlow_RingSoft,MI_VFX_MagicGlow_RingSoft,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Instances/MI_VFX_MagicGlow_RingSoft,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/MI_VFX_MagicGlow_RingSoft,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicGlow_Ripple,MI_VFX_MagicGlow_Ripple,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Instances/MI_VFX_MagicGlow_Ripple,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/MI_VFX_MagicGlow_Ripple,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_MagicGlow_Shell,MI_VFX_MagicGlow_Shell,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Instances/MI_VFX_MagicGlow_Shell,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/MI_VFX_MagicGlow_Shell,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicGlow_Ring,M_VFX_MagicGlow_Ring,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Parents/M_VFX_MagicGlow_Ring,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/M_VFX_MagicGlow_Ring,已迁移（migration_complete.json）；旧路径已移除
00_Core,Material,M_VFX_MagicGlow_Shell,M_VFX_MagicGlow_Shell,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH02_MagicGlow/Parents/M_VFX_MagicGlow_Shell,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicGlow/M_VFX_MagicGlow_Shell,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Burst,MI_VFX_Impact_Burst,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Burst,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Burst,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Decal,MI_VFX_Impact_Decal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Decal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Decal,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_DecalCrack,MI_VFX_Impact_DecalCrack,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_DecalCrack,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_DecalCrack,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_DecalScorch,MI_VFX_Impact_DecalScorch,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_DecalScorch,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_DecalScorch,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Dust,MI_VFX_Impact_Dust,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Dust,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Dust,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Flash,MI_VFX_Impact_Flash,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Flash,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Flash,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_FlashStar,MI_VFX_Impact_FlashStar,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_FlashStar,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_FlashStar,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_RadialBurst,MI_VFX_Impact_RadialBurst,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_RadialBurst,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_RadialBurst,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Shockwave,MI_VFX_Impact_Shockwave,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Shockwave,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Shockwave,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_ShockwaveBroken,MI_VFX_Impact_ShockwaveBroken,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_ShockwaveBroken,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_ShockwaveBroken,已迁移（migration_complete.json）；旧路径已移除
00_Core,MaterialInstanceConstant,MI_VFX_Impact_Smoke,MI_VFX_Impact_Smoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Materials/CH06_MagicImpact/Instances/MI_VFX_Impact_Smoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Materials/MagicImpact/MI_VFX_Impact_Smoke,已迁移（migration_complete.json）；旧路径已移除
